scaffold,n_molecules,split
O=C(Nc1cccnc1)c1cc(-c2ccccc2)on1,1,train
O=C(Nc1ccccc1)c1cnc[nH]1,1,train
c1coc(-c2cn3ccccc3n2)c1,1,train
O=C(NCc1cccnc1)C1CCCCC1,1,train
O=C(NC1CCNCC1)c1ccccc1,1,train
O=c1nc[nH]c2c1C1(CCCC1)Cc1ccccc1-2,1,train
O=c1ccn(-c2ccccc2)n1-c1ccccc1,1,train
N=C1c2ccccc2CCc2ccccc21,1,train
O=c1[nH]cc2n1CCc1ccccc1-2,1,train
c1ccc(C2(c3ccccc3)CCCCC2)cc1,1,train
O=C(Cc1noc(-c2ccccc2)n1)N1CCCCC1,1,train
O=C1NC(=O)C(C2C=CCC2)C(=O)N1,1,train
C1=CC(c2ccccc2)c2cn[nH]c2O1,1,train
O=C(C=Cc1ccccc1)NCc1ccncc1,1,train
O=C1C[C@H](C(=O)Nc2ccccc2)CN1,1,train
c1ccc2c(c1)C1CCC2c2ccccc21,1,train
C(=NNc1cnco1)c1cccc2ccccc12,1,train
C1CC2CCCN2C1,1,train
c1ccc(CN2CCC(c3ccccc3)=N2)cc1,1,train
c1ccc2c(c1)-c1cccc3nccc-2c13,1,train
C1=C2CCC3C4CCCC4CCC3C2CCC1,1,train
O=C(ON1C(=O)c2ccccc2C1=O)c1ccccc1,1,train
O=C(CCC1CCCCC1)NC1CCCCCCC1,1,train
O=c1c2ccccc2nnn1Cc1ccccc1,1,train
O=C(c1cc(-c2ccccc2)n[nH]1)N1CCCC1,1,train
c1cc2ccc1CCc1ccc(cc1)CC2,1,train
O=C(Nc1cccc2cccnc12)NC1CCCCC1,1,train
O=C(C=C1CCCCCCC1)NCc1ccccc1,1,train
O=C1C[C@H](Cc2ccccc2)C(=O)N1c1ccccc1,1,train
c1ccc2c(N3CCCCC3)nc(-c3ccncc3)nc2c1,1,train
O=c1[nH]cc(-c2ccccc2)c(=O)[nH]1,1,train
c1ccc2c(c1)CC1OCOC1C2,1,train
O=C1CCCc2[nH]c(=O)ccc21,1,train
O=C(NCc1ccncc1)c1ccncc1,1,train
C(=Cc1ccccc1OCCN1CCCC1)c1ncno1,1,train
O=C(c1ccccc1)c1ccncc1,1,train
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1,train
O=C(CNC1CC1)N(Cc1ccc[nH]1)C1CC1,1,train
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,1,train
c1ccc2c(c1)Cc1ccccc1OCO2,1,train
O=C1CCC[C@H]1c1ncnc(Nc2ccccc2)n1,1,train
c1ccc2oc(-c3ccc4nc[nH]c4c3)nc2c1,1,train
O=C(NNCCc1ccccc1)c1ccccn1,1,train
C=C(NC(=O)c1ccccc1)C(=O)Nc1ccccc1,1,train
O=C(CCCc1ccccc1)NC1CCCC1,1,train
O=C(CN1CCOCC1)NC1CCCCCCC1,1,train
O=C(C=Cc1ccccc1)N1CCOCC1,1,train
O=C(C1CCCCC1)N1CCc2[nH]cnc(=O)c2C1,1,train
C(=Cc1ccccc1)NCc1ccco1,1,train
O=C1NC(=O)C(=Cc2ccncc2)C(=O)N1,1,train
c1cc(N2CCCCC2)ncn1,1,train
c1ccc(-c2ccc3c4ccccc4cc-3o2)cc1,1,train
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1,train
O=C(NC=CC=Cc1ccccc1)c1ccccc1,1,train
O=C(NC1CCc2ccccc21)c1ccccc1,1,train
O=C(c1ccn[nH]1)N1CCCCCC1,1,train
O=C1C=CC(=O)C1,1,train
c1ccc(C2NCCc3ccccc32)cc1,1,train
O=C(c1ccoc1)N1CCC[C@@H](C(=O)N2CCCC2)C1,1,train
O=C1CC(Cc2ccc[nH]2)CO1,1,train
O=C1O[C@@]2(C(=O)N3CCCCC3)CCC1C2,1,train
O=C(NCc1ccncc1)C1CCCCC1,1,train
O=C1OC(c2ccccc2)=NC1=Cc1ccncc1,1,train
O=C(NC[C@@H]1CCCO1)c1cnon1,1,train
O=c1[nH]c(=O)n(Cc2ccco2)c2nc[nH]c12,1,train
C1=C(c2ccccc2)CCCC1,1,train
C(=NN(c1ccccc1)c1ccccc1)c1ccco1,1,train
C=C1CC2CCC1(C(=O)N1CCCCC1)C2,1,train
O=C(NCCCc1ccccc1)c1cc2ccccc2o1,1,train
O=C(Nc1ccc2c(c1)C(=O)OC2)c1ccco1,1,train
O=C1C[C@@H](NN2CCNCC2)C(=O)N1c1ccccc1,1,train
O=C(CCC1CCCCC1)NCCc1ccccc1,1,train
O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1,1,train
c1ccc(OCC2CO2)cc1,1,train
c1ccc(-c2cc(-n3cnc4ccccc43)n[nH]2)cc1,1,train
O=c1ccn2c(n1)O[C@H]1CCO[C@H]12,1,train
O=C(Nc1ccncc1)c1ccc2ccccc2c1,1,train
O=C(C=Cc1ccccc1)N1CCCCCC1,1,train
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)nc12,1,train
O=C1c2ccccc2-c2nc3ccccc3n21,1,train
c1cc(N2CCNCC2)ccc1OC[C@H]1CO1,1,train
O=C(NCc1ccccc1)c1ccco1,1,train
c1ccc2c(c1)Cc1ccccc1C1=C2CCNC1,1,train
O=C(c1ccncc1)c1[nH][nH]c2c3ccccc3nc1-2,1,train
O=C(CCc1ccccc1)NN=C1CCCCCC1,1,train
O=C1CC(c2ccco2)CC(=O)C1=CNc1ccccc1,1,train
O=C1C(=NNc2ccccc2)C(=O)[C@@H]2C=CC=C[C@H]12,1,train
O=C(CN1CCCC1)c1ccccc1,1,train
O=C1CCCN1Cn1ccc(=O)[nH]c1=O,1,train
O=C(NCc1ccccc1)OCc1ccccc1,1,train
O=C1C=C2CCC3C4CCC(=O)C4CCC3C2CC1,1,train
C1=NCCCc2ccccc21,1,train
O=C1NC(c2ccccc2)Nc2ccccc21,1,train
C(=NC1CCNCC1)c1ccccc1,1,train
O=C1NC(=O)[C@H]2C=CC=C[C@@H]2N1,1,train
O=C1CCCc2onc(Cc3ccccc3)c21,1,train
O=C1CCCC1Cc1ccccc1,1,train
O=C(Cc1ccccc1)Nc1ccc2c(c1)OCO2,1,train
O=C1C=C(N2CCCC2)CCC1,1,train
C1CC[C@@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,1,train
O=C1CCC(=O)N1C1CCCN2CCCCC12,1,train
O=C(CCc1c[nH]c2ccccc12)OCc1cnoc1,1,train
c1ccc2c(c1)Cc1ccccc1C(N1CCNCC1)=N2,1,train
c1ccn(-c2ccc(Cc3ccncc3)cc2)c1,1,train
c1ccc(OCCn2nc3ccccc3n2)cc1,1,train
O=C(CC1CCCCC1)Nc1ccncc1,1,train
c1ccc(OCC2CNCCO2)cc1,1,train
c1ccc(C2CC3CCCC(C2)N3)cc1,1,train
O=C1CC2OC(=O)C2N1,1,train
O=c1ccoc(Nc2ccccc2)c1,1,train
O=C1C[C@H]2CCC=C3C(=O)C=C[C@@H]3[C@H]2O1,1,train
O=C(Cn1ccnc1)NC1CCCCC1,1,train
C1=CC[C@H](CNCc2cccnc2)CC1,1,train
O=c1ccnc(NCc2ccccc2)[nH]1,1,train
O=C1CCCCCC[C@]12O[C@@H]2c1ccccc1,1,train
O=C1OC2(C(=O)NN=Cc3ccco3)CCC1C2,1,train
c1ccc2c(N3CCOCC3)ncnc2c1,1,train
O=C(Nc1ccnc(=O)[nH]1)c1ncn[nH]1,1,train
c1ccc(C(c2ccncc2)N2CCNCC2)cc1,1,train
c1ccc(-c2cn[nH]c2)cc1,1,train
O=C1C=CC2=NCCc3c[nH]c1c32,1,train
O=C1C=C(c2ccccc2)O[C@@H](c2ccccc2)O1,1,train
O=C(OCC1CCCO1)c1cccnc1,1,train
O=C1NC(=O)N(C2CCCCC2)C(=O)C1c1ccccc1,1,train
c1nc(OCC2CCCCC2)c2[nH]cnc2n1,1,train
O=C1NC(=O)C2(CCc3ccccc32)N1,1,train
c1ccc(-c2cn[nH]c2-c2ccccc2)cc1,1,train
O=C(Nc1ccccc1)[C@@H]1C[C@@H]2CC[C@H]1C2,1,train
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1,train
O=C(/C=C/c1ccccc1)O[C@H]1CN2CCC1CC2,1,train
O=C1CCc2cccc3cc(-c4ccccc4)cc1c23,1,train
O=C(Nc1ccccc1)NC1Cc2ccccc2C1,1,train
c1ccc(OCOc2ccccc2)cc1,1,train
O=C(NC1CCCCCCC1)C1CC2C=CC1C2,1,train
O=C(C=Cc1ccccc1)NNC(=O)c1ccco1,1,train
O=C(CNc1ccccc1)NN=Cc1ccccc1,1,train
O=C1NC(=O)C(=Nc2c[nH]c(=O)[nH]c2=O)C(=O)N1,1,train
O=C1NC2CCCCN2C1=O,1,train
O=C1Nc2ccccc2C1=Cc1ccc2c(c1)OCCO2,1,train
O=C(COC(=O)C=Cc1ccccc1)NC1CCCC1,1,train
O=c1c2c(nc3c(-c4ccccc4)c[nH]n13)CCCC2,1,train
O=C1CCOc2cc(OCc3ccccc3)ccc21,1,train
O=c1[nH]cc(C2CCCO2)c(=O)[nH]1,1,train
N=C(Cc1ccccc1)C12CC3CC(CC(C3)C1)C2,1,train
O=C(NN=Cc1cccc2ccccc12)c1cnon1,1,train
C(=NNc1cnc2ccccc2n1)c1ccccc1,1,train
O=c1cc[nH]cc1Cc1ccccc1,1,train
c1ccn2c(c1)nc1cncnc12,1,train
O=C(COc1ccccc1)NN=C1C=CCCC1,1,train
C1=NCCCO1,1,train
N=c1c2ccccc2ccc2ccccc12,1,train
O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,1,train
O=C(CC(=O)NC1CCCCC1)NN=Cc1ccccc1,1,train
O=C1NC(=O)C(=CC=Cc2ccccc2)C(=O)N1,1,train
O=C(/C=C/c1ccccc1)N1CCNCC1,1,train
c1ccc2c(c1)ccc1cc3c(cc12)CCCC3,1,train
O=C(NN=C1C2CC3CC(C2)CC1C3)C1CC1,1,train
c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,1,train
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccn1,1,train
O=C(OCC(=O)c1c[nH]c2ccccc12)c1ccc[nH]c1=O,1,train
c1ccc2c(c1)C[C@@H]1CC2CCN1,1,train
c1ccc(N=c2cccc3ccccn23)cc1,1,train
O=C1NCCC[C@@H]1C(=O)N1CCc2ccccc21,1,train
C1CCC(OCC2CO2)OC1,1,train
O=C(/C=C/c1ccccc1)NC1CCCC1,1,train
O=C(COC(=O)c1cnccn1)Nc1ccccc1,1,train
C1CCN(C2CCNCC2)C1,1,train
O=C1CCCc2c1cnc1c(-c3ccccc3)cnn21,1,train
c1ccc(OC2CCCCC2)cc1,1,train
C1CC2COC(C1)O2,1,train
N=C1CCCC(=O)C1C(=O)c1ccccc1,1,train
O=C1CCC(C(=O)NN=Cc2ccccc2)N1,1,train
O=C(OC1=CC(=O)c2ccccc2C1=O)c1ccccc1,1,train
c1cc2c(c(NC3=NCCN3)c1)CCCC2,1,train
c1ccc(CC2CCNC2C2CCNCC2)cc1,1,train
c1ccc2c(Cc3nnco3)cccc2c1,1,train
O=C1c2ccccc2-c2n[nH]c3cccc1c23,1,train
C(=NC[C@@H]1OCCc2ccccc21)c1ccccc1,1,train
c1nc2ccc(-c3ccc4nc[nH]c4c3)cc2[nH]1,1,train
O=C(NN=C1C=CCCC1)C1CC1,1,train
c1ccc(OCCCCCOc2ccccc2)cc1,1,train
O=C1CCCC(=NNC(=O)CCc2ccccc2)C1,1,train
O=C(NCc1ccc[nH]1)c1ccc2c(c1)OCO2,1,train
O=C1CC2=C(CCN3CCC4C=CCC[C@@]243)CO1,1,train
C=C(NN=CN1CCNCC1)c1ccccc1,1,train
C=C1C(=O)OC2C1CCC1CCC=CC12,1,train
C1=CC(c2ccccc2)NN1,1,train
O=C(/C=C/c1ccccc1)Nn1cnnc1,1,train
c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,1,train
c1ccc(CN2CCC(N3CCCC3)CC2)nc1,1,train
O=C(NC1CC1)[C@H]1CCCN(C(=O)c2cnccn2)C1,1,train
O=C1c2ccccc2-c2cccc3cccc1c23,1,train
O=C(c1ccccc1)C1CCC1C(=O)c1ccccc1,1,train
O=C1O/C(=C/Oc2ccccc2)c2ccccc21,1,train
O=C(C=CC1=Cc2ccccc2OC1)NCC1CCCO1,1,train
C(=Nc1ccccc1)N(c1ccccc1)c1ccccc1,1,train
C(=NNc1ccccc1)c1ccc2c(c1)OCCO2,1,train
O=C1NC(=O)N(Cc2ccco2)C(=O)C1=Cc1ccco1,1,train
N=C1CCC2C1CCC1c3ccccc3CCC12,1,train
N=C1N=Cc2ccccc21,1,train
c1ccc(Nc2cccc3ccccc23)cc1,1,train
O=C(C=Cc1ccccc1)C1CO1,1,train
O=C1CCNc2ccccc2N1,1,train
C1CCC2(C1)OCC1(CO2)COC2(CCCC2)OC1,1,train
O=C(CN(CC1CC1)C(=O)C1CCCC1)Nc1ccon1,1,train
O=C1CC(Cc2cnc[nH]2)CO1,1,train
O=c1cc(NCc2ccccc2)[nH]cn1,1,train
C(=CC1CO1)C1CO1,1,train
c1ccc(-c2nc(-c3cccnc3)n[nH]2)cc1,1,train
c1ccc(Cc2nccc3ccccc23)cc1,1,train
O=C1CC(=O)N(c2ccccc2)N1,1,train
N=C1/C(=C/c2ccccc2)N2CCC1CC2,1,train
O=C1NCC(Cc2ccccc2)N1,1,train
O=C(NNc1cccccc1=O)c1ccccc1,1,train
c1ccc(OCc2nc(-c3cccnc3)no2)cc1,1,train
c1ccc2c(c1)Cc1ccccc1N1CCNCC21,1,train
c1ccc(-c2nc(-c3ccncc3)n3ccccc23)cc1,1,train
c1ccc(CCNc2ncccn2)cc1,1,train
c1ccc(C2C3CC4CC(C3)CC2C4)cc1,1,train
c1ccc2cc3c(ccc4cccnc43)cc2c1,1,train
c1cncc(Cn2nnc3ccccc32)c1,1,train
c1ccc(OCc2ccccn2)cc1,1,train
c1ccc(-c2cnccc2-c2ccccn2)cc1,1,train
O=C(Cc1ccccc1)OC1CCNCC1,1,train
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,1,train
c1ccc2c(CC3=NCCN3)cccc2c1,1,train
O=C1CCCC(=NNC(=O)c2ccccc2)C1,1,train
c1ccc(C2CCCCCC2)cc1,1,train
O=C1CCCC(=O)C1=CN1CCCC1,1,train
O=C(OCCN1CCOCC1)[C@@H]1COc2ccccc2O1,1,train
O=C(Cc1ccon1)c1ccccc1,1,train
c1ccc(C(c2ccccc2)C2CCCN2)cc1,1,train
O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1,train
N=C1CCCC1NCc1ccncc1,1,train
O=C(c1ccccc1)c1ccco1,1,train
O=C(CC[C@H]1CCCNC1)c1ccccc1,1,train
N=C(c1ccccc1)n1nnc2ccccc21,1,train
O=C(NC=Cc1ccc2c(c1)OCO2)c1ccccc1,1,train
O=C(NCc1ccncc1)N1CCOCC1,1,train
O=C(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,1,train
c1cc2c(c(C3OCCO3)c1)CCC2,1,train
c1cc2ccc3cncc4ccc(c1)c2c34,1,train
O=C(C=Cc1ccccc1)NN=Cc1ccco1,1,train
O=C(Cc1ccccc1)N1CCNCC1,1,train
C(=NC12CN3CN(CN(C3)C1)C2)c1ccccn1,1,train
O=C1CCCCC1,1,train
O=c1cccc(-c2ccccc2)[nH]1,1,train
O=C(NN=Cc1ccccc1)c1n[nH]c2c1CCCC2,1,train
O=C1C[C@@H](C(=O)Nc2ccccc2)CN1,1,train
O=c1cc[nH][nH]1,1,train
c1ccc2oc(-c3cn[nH]c3-c3ccncc3)nc2c1,1,train
O=C(Nc1ccccc1)[C@H]1CC12CCC2,1,train
O=C(NC(=O)N1CCOCC1)c1ccccc1,1,train
c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1,train
O=C1CC2(C(=O)Nc3ccccn3)CCC1C2,1,train
O=C(NN=C1C=CCC1)c1ccccc1,1,train
c1ccc2c(c1)cc1c3c(cccc32)CCN1,1,train
c1ccc2c(c1)OCC1NCCOC21,1,train
O=C1C(Cc2ccccc2)CCN2CCCN12,1,train
O=C(NNC1=CCCC1)c1cn(-c2cnon2)nn1,1,train
c1ccc(NN=Nc2ncnc3nc[nH]c23)cc1,1,train
O=C1C[C@H](c2ccccc2)C=CN1,1,train
O=C(NNCc1ccccc1)c1ccno1,1,train
O=C(c1ccc(-c2ccccc2)cc1)N1C=NCC1,1,train
O=C(NCC1(c2ccccc2)CCOCC1)c1ccccc1,1,train
O=C(N1CCCCC1)N1CCOCC1,1,train
C=C1NON(c2ccccc2)C1=O,1,train
O=C(COc1ccccc1)NNC(=O)c1ccccc1,1,train
O=C(Cn1ccc2ccccc21)N1CCCCCC1,1,train
O=C(NCc1ccco1)c1ccn[nH]1,1,train
O=C1Cc2ccccc2-c2ccccc2C1,1,train
O=C1NCNC(=O)C1c1ccccc1,1,train
O=c1ccc2nc3ccccc3oc-2c1,1,train
C=C(C(=C)c1ccccc1)c1ccccc1,1,train
c1c[nH]c(-c2ccc(-c3ccc[nH]3)cc2)c1,1,train
c1ccc(-n2ccc(-c3ccc[nH]3)n2)cc1,1,train
O=c1oc(-c2ccccc2)cc2ccccc12,1,train
O=C1OCOC(=O)C1=Cc1ccccc1,1,train
c1ccc2c(c1)Cc1nc3ccccc3nc1-2,1,train
c1ccc([C@]2(CCN3CCCC3)CCCOC2)cc1,1,train
c1ccc2c(c1)ccc1c3ccccc3c3ccccc3c21,1,train
O=C(NC1CCCCC1)[C@H]1CCCN1,1,train
C1CCC(OOC2CCCCC2)CC1,1,train
c1cnc2ncccc2c1,1,train
O=C(COc1ccccc1)Nc1ccc2ccccc2c1,1,train
O=C(Cc1ccccc1)NNC(=O)c1ccccc1,1,train
O=C([C@H]1COc2ccccc2O1)N1CCc2ccccc2C1,1,train
c1ccc(CC2CCCCCC2)cc1,1,train
N=C1c2ccccc2COc2ccccc21,1,train
C=C1CC[C@H]2C[C@H]2[C@@H]2CCCC12,1,train
c1coc(-c2nc3ccc4[nH]onc4c3n2)c1,1,train
c1ccc(Nc2nc3nonc3n3cnnc23)cc1,1,train
O=C1C[C@H](NCC2CC2)C(=O)N1c1ccccc1,1,train
O=C(Nc1ccc2nccnc2c1)N1CCCC1,1,train
C1CCCNCC1,1,train
O=C(Nc1ccccc1)c1ccnc2ccccc12,1,train
O=C1CCCCCNC(=O)CCCCCN1,1,train
O=C1CCN(C2CCCO2)C(=O)N1,1,train
O=C([C@@H]1CCCCN1C(=O)c1ccoc1)N1CCOCC1,1,train
O=C(C=Cc1ccc2c(c1)OCO2)N1CCNCC1,1,train
O=C(Nc1ccccc1)N1CCCC1,1,train
O=C(NCc1nc2ccccc2[nH]1)c1ccccc1,1,train
c1ccc(NN=C2CC3CCC2C3)cc1,1,train
c1ccc(CNC2CCN(Cc3ccccn3)CC2)cc1,1,train
O=C(NN=CCN1C(=O)CCC1=O)c1ccccc1,1,train
C(=Nc1ncn[nH]1)c1ccccc1,1,train
O=C(CN1C(=O)CC2(CCCC2)CC1=O)N1CCOCC1,1,train
c1ccc2nc(CN3CCCC3)cnc2c1,1,train
C(=Cn1ccc2ccccc21)Cc1ccccc1,1,train
C1=CN2CCc3ccccc3C2CC1,1,train
O=C(CCN1CCCCCC1)c1ccccc1,1,train
c1ccc(COc2ncnc3nc[nH]c23)cc1,1,train
c1ccc(N2CN3CN2CN3c2ccccc2)cc1,1,train
O=C1C(=Cc2ccccc2)N=C2CCCCCN12,1,train
O=c1ccc(-c2ccco2)c[nH]1,1,train
O=C(Cn1cnc2c(=O)[nH]c(=O)[nH]c21)c1ccccc1,1,train
O=c1ccc2ccc3ccccc3c2o1,1,train
c1ccc(C(c2ccccc2)n2cncn2)cc1,1,train
O=C(c1cc(-c2ccccc2)n[nH]1)N1CCOCC1,1,train
O=C(NN=C1CCCCCCC1)c1ccccc1,1,train
O=C1C(=CNc2ccccc2)C(=O)c2ccccc21,1,train
c1ccc(Cc2cc3ccccc3[nH]2)cc1,1,train
c1c2c(nc3c1CCC3)CCCC2,1,train
O=C(NN=Cc1ccccc1)c1ccc2c(c1)OCO2,1,train
O=C(c1cc(-c2ccc[nH]2)n[nH]1)N1CCOCC1,1,train
O=C1C[C@H](Cc2ccccc2)C(=O)N1c1ccccn1,1,train
O=c1[nH]c(=O)c2c(nc3n2CCCN3c2ccccc2)[nH]1,1,train
O=C(Nc1ccccc1)c1cn[nH]c1,1,train
c1ccc(CNCCNCc2ccccc2)cc1,1,train
O=C(C=CC=Cc1ccccc1)C=Cc1ccccc1,1,train
O=C1C(=Cc2ccccc2)CCc2ccccc21,1,train
c1ncc2ncn(C[C@@H]3COCO3)c2n1,1,train
C1CC2CNCC1N2,1,train
c1cc(CN2CCCC2)co1,1,train
c1ccc(OCCCc2nc3ccccc3[nH]2)cc1,1,train
C1=CC2CCCC23CCCC13,1,train
O=C(Nc1ccc2[nH]ccc(=O)c2c1)c1ccccc1,1,train
O=C(NCc1ccncc1)c1cc(-c2ccco2)n[nH]1,1,train
C1=C[C@H]2CCCN2C1,1,train
C(=NC[C@H]1OCCc2ccccc21)c1ccccc1,1,train
O=C1CCC[C@@H]1Cc1ccco1,1,train
O=C(NC1CC1)[C@@H]1CCCN(C(=O)c2ccoc2)C1,1,train
O=C(NNC(=O)[C@@H]1CC12CCC2)C1[C@H]2CCCC[C@@H]12,1,train
C=C1C(=O)OC2C1CCC=CCCC1OC12,1,train
O=C1CCCc2[nH]nc(Cc3cccc4ccccc34)c21,1,train
O=C(NCc1ccccc1)c1ccc2ccccc2n1,1,train
O=c1nc[nH]c2c1[nH]c1ccccc12,1,train
O=C(C1c2ccccc2Oc2ccccc21)N1C=NCC1,1,train
c1ccc(CCN=c2ccc3ccccc3[nH]2)cc1,1,train
c1ccc(Oc2cccc(Oc3ccccc3)n2)cc1,1,train
O=C(c1cccc2ccccc12)N1CCCC1,1,train
c1ccc2c(c1)OC1C2C2Oc3ccccc3C12,1,train
c1ccc(CNn2nnc3ccccc32)cc1,1,train
O=C(OCc1ccccc1)c1cncnc1,1,train
O=C(NN1CCNCC1)c1ccccc1,1,train
O=c1nc(NN=Cc2ccco2)[nH]nc1-c1ccccc1,1,train
O=C(NCCc1ccccc1)OCc1ccccc1,1,train
O=C1NC(=O)[C@@H]2C=CC=C[C@H]2N1,1,train
O=C(NCCc1ccccc1)c1ccco1,1,train
O=C(NN=CCc1ccccc1)c1n[nH]c2c1CCCC2,1,train
c1ccc(C2=Nn3c(nc4ccccc43)C2)cc1,1,train
O=c1c2[nH]c3ccccc3c2ncn1N=Cc1ccccc1,1,train
c1ccc(NC2CCN(C3CCCCC3)CC2)cc1,1,train
O=C1CCC2(CCCCC2)O1,1,train
O=C(Nc1ccccc1)[C@H]1COc2ccccc2O1,1,train
N=C1CCCC[C@H]1c1ccccc1,1,train
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3nc12,1,train
c1ccc(CN2CCC(c3ccccc3)CC2)cc1,1,train
c1coc(-c2nc3ccccc3[nH]2)c1,1,train
N=C1CCCC[C@@H]1c1ccccc1,1,train
O=c1cc(N2CCOCC2)cn[nH]1,1,train
C1CCCCCCCCCCCCC1,1,train
O=c1cc(Nc2ccccc2)[nH]nc1-c1ccccc1,1,train
c1ccc2cc3c(cc2c1)[nH]c1ccccc13,1,train
O=C(CN1CCCC1)OC1CCCCC1,1,train
c1cncc(CNc2nncc3ccccc23)c1,1,train
c1ccc(C2CCCCC2c2ccccc2)cc1,1,train
O=C(CCNC(=O)c1cnccn1)NC1CCCCC1,1,train
O=C(c1ccccc1)c1cccc2ccccc12,1,train
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1,train
O=C1Nc2ccccc2C1c1cnoc1,1,train
O=C(NCc1ccccn1)Nc1ccccc1,1,train
O=C(c1ccccc1)C1NC1c1ccccc1,1,train
O=C(NC(=O)c1ccco1)c1ccco1,1,train
O=C1NC(=O)C2(CCCCC2)N1c1ccccc1,1,train
c1cc(N2CCCCC2)cc(N2CCCCC2)n1,1,train
O=C(c1cc2ccccc2oc1=O)N1CCc2ccccc21,1,train
O=C1c2c([nH]c3ccccc23)CCC1Cn1ccnc1,1,train
c1cnc(NCn2nnc3ccccc32)nc1,1,train
c1ccc(Nc2cccc3nonc23)cc1,1,train
O=C(Cc1ccccc1)N1CCc2ccccc2C1,1,train
O=C1CC(=O)CC(c2ccccc2)C1,1,train
O=C(Nc1cccc(NC(=O)N2CC2)c1)N1CC1,1,train
O=C1N=CN/C1=C/c1ccccc1,1,train
O=C(CC1CCCCC1)N1CCN(c2ccccn2)CC1,1,train
c1ccc2c(c1)ccc1c3ccccc3c3ncccc3c21,1,train
C(=Nc1nc[nH]n1)c1ccccc1,1,train
c1cncc(C2NCCc3ccccc32)c1,1,train
O=c1ncncn1[C@H]1CCCO1,1,train
c1ccc(C2N3CCCN23)cc1,1,train
O=C(c1ccccc1N1CCCC1)N1CCCCC1,1,train
c1ccc(CC[n+]2ccccc2)cc1,1,train
N=c1ccc2cc3ccccc3oc-2c1,1,train
C1=C2NCCn3c2c(c2ccccc23)CC1,1,train
O=C(CCC1CCCC1)N1CCCc2ccccc21,1,train
O=C(c1ccncc1)N1CCN(C2CCCCCC2)CC1,1,train
N=c1[nH]ccnc1C(=O)Nc1ccccc1,1,train
O=C(CN1CCOCC1)NN=C1CCNCC1,1,train
c1ccc(CCOc2ccccc2)cc1,1,train
O=C(CCc1ccccc1)NCCCc1ccccc1,1,train
O=c1cc(Nc2ccccn2)[nH]cn1,1,train
O=C(c1cccnc1)N1CCN(C2CCCCC2)CC1,1,train
O=c1ccc2cn(-c3ccccc3)cc2cc1,1,train
O=C(CNCCN1CCCC1)Nc1ccon1,1,train
C1=CNC=NC1,1,train
C1CC2OCOC2O1,1,train
O=C1C[C@@H](c2ccccc2)CO1,1,train
O=C1C[C@@H](N2CCN(c3ccccc3)CC2)C(=O)N1,1,train
O=C(C=Cc1ccc2c(c1)OCO2)Nc1ccccc1,1,train
O=C1C=Cc2ccc3c4c(ccc1c24)C=CC3=O,1,train
O=C(/C=C/c1ccccc1)N1CCCC1,1,train
C1=Cc2cccc(OCC3CNCCO3)c2C1,1,train
O=C1C[C@H](c2c[nH]c3ccccc23)C(=O)N1,1,train
O=C(Nc1ccccc1N1CCOCC1)C1CCCO1,1,train
O=C1NC(Cc2ccccc2)CN2CCCCC12,1,train
c1ccc2ncc(-c3ccncc3)cc2c1,1,train
C1=CN(c2cccnc2)CNN=C1,1,train
O=C(Nc1ccccc1)ON=C1CCCC1,1,train
c1ccc(-c2cn3c(n2)CCCC3)cc1,1,train
C=C1CC2C=CCCCC2C1,1,train
O=C(C=CC1CC=CCC1)NCc1ccc2c(c1)OCO2,1,train
O=C(Cc1ccccc1)NNC(=O)c1ccncc1,1,train
O=C(Cc1c[nH]c2ccccc12)Nc1cccnc1,1,train
O=C1C(=NNc2ccccc2)C(=O)[C@@H]2C=CC=C[C@@H]12,1,train
c1cc2c3c(ccc(-c4ccn[nH]4)c3c1)CC2,1,train
O=c1[nH]cc(NN=c2c(=O)c3ccccc3c2=O)c(=O)[nH]1,1,train
O=C(c1ccccc1)C1C2C(=O)C3OCC(O3)C12,1,train
c1ccc2c(c1)CC1(CCCC1)N=C2N1CCOCC1,1,train
c1ccc2c(c1)ccc1cccn12,1,train
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12,1,train
O=C(Nc1cnc2ccccc2c1)c1ccccc1,1,train
C1CN(C(N2CCOCC2)N2CCOCC2)CCO1,1,train
C(=CC=Cc1ccccc1)C=Cc1ccccc1,1,train
c1ccc2c(c1)nc(N1CCCC1)c1nncn12,1,train
